Tweet,polarity,subjectivity,Sentiment
@Russell294614 @DonHarr90949460 @ukraine_world https://t.co/z2UH4sKpAL,0.0,0.0,Negative
"@_FriedrichMerz Vor allem müssen die USA die Biden Kriege beenden. 
Den stellvertreterkrieg zu Lasten der Ukraine u… https://t.co/QHAAYCHMPC",0.0,0.0,Negative
"RT @Bubblebathgirl: Zelensky just got caught lying about the missile that killed innocent citizens in Poland.

It didn’t come from Russia l…",0.15,0.35,Negative
@Francetele @franceinfo @franceinfoplus @Alex_Kara @France2_Presse @France3Presse @servicePresseF5 @sylvieColombie… https://t.co/ZDeJ0i4SxF,0.0,0.0,Negative
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
"RT @DorameGary: ""A Complete Accident,  the missile went off by itself"" says Ukraine Guy https://t.co/4LqLkkZYbn",0.1,0.4,Negative
"RT @RepMTG: I’m calling for an audit of all US aid and funding to Ukraine.

The American people deserve to know how their money is being sp…",0.0,0.0,Negative
RT @ukraine_world: Not a single house survived.. Ukraine's defence ministry @DefenceU showed into what Russia turned Makiivka in Luhansk Ob…,0.035714286,0.214285714,Negative
Ukraine openly lying? 🥱 https://t.co/aJsuHGCACm,0.0,0.5,Negative
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
RT @RoyalSegolene: #Ukraine  pdt des heures une fausse information sur la #Pologne a semé la peur et l’escalade des menaces. Il faut des sa…,0.0,0.0,Negative
@dim0kq Prayers for Ukraine,0.0,0.0,Negative
"RT @KyivIndependent: ⚡️Zelensky admits receiving hints that Putin wanted to negotiate. 

President Volodymyr Zelensky said on Nov. 16 that…",0.0,0.0,Negative
RT @WUTangKids: Banksy has confirmed 7 amazing murals to be his work throughout Ukraine https://t.co/X5ABd54nbc https://t.co/EiuZWQrkmr,0.5,0.95,Negative
"RT @NOELreports: General Staff of the Armed Forces of Ukraine reports:

As a results of an attack on a Russian troop concentration in Denez…",0.025,0.25,Negative
RT @KurtSchlichter: I keep telling you not to believe anyone about anything re: Ukraine.,0.0,0.0,Negative
RT @tomselliott: Defense Department Records Reveal U.S. Funding of Anthrax Laboratory Activities in Ukraine - https://t.co/dAcEoGiCKD,0.0,0.0,Negative
"@IVynogradna @ChristopherJM They can want whatever they want, it's not their investigation. It was on Poland's soil… https://t.co/nubgp6cSfC",0.0,0.0,Negative
"RT @JackPosobiec: US officials now admit blast in Poland caused by stray missile fired by Ukraine

https://t.co/6fBF2ldG6j",0.0,0.0,Negative
RT @MriyaReport: Please do not forget the price #Ukraine is paying on a daily basis for OUR freedom. https://t.co/HSwD8la2oS,0.0,0.0,Negative
RT @usownstheplanet: The Embassy confirms that #Ukraine has begun its “Associate Membership” of #NATO by attacking its #NATO neighbours in…,0.0,0.0,Negative
@BHL Même l’OTAN annonce que missiles viennent ……… d’UKRAINE !!!!!!!! Le gros naze ce BHL Corrompu,0.0,0.0,Negative
"FIFA president begs Putin for a truce during the World Cup for Ukraine,its knowing that the same FIFA president in… https://t.co/ZerqnDMsVG",0.0,0.125,Negative
"RT @KyivIndependent: ""Russian goal seems to be to entrench and defend for the next several months, and then attempt a new offensive in the…",0.034090909,0.113636364,Negative
"RT @RepMontague: If Biden gets his latest request approved by Congress, we will have officially sent $120 billion to Ukraine.

Can you imag…",0.5,0.9,Negative
@LCI La situation géographique pose la question du tir de défense de l'Ukraine c'est un cocaïne psychopathe,0.0,0.0,Negative
"RT @fornalutxenca: Die Raketentrümmer qualmen noch, die Aufklärung ist noch im Gange - aber die #Kriegstreiber drucken schon. @BILD ist ein…",0.0,0.0,Negative
"RT @RepMTG: I’m calling for an audit of every single penny that has been sent to Ukraine.

This must be done as soon as possible for the Am…",-0.035714286,0.607142857,Positive
"RT @DonaldJTrumpJr: Since it was Ukraine's missile that hit our NATO ally Poland, can we at least stop spending billions to arm them now?",-0.3,0.4,Positive
"@lynnnysamusic @ericmetaxas This was before he was even president…it was people that he had in charge, not him. May… https://t.co/acGId1dnzM",0.0,0.0,Negative
"RT @Faytuks: Ukraine and western allies at odds over missile that exploded in Poland - FT https://t.co/G02yEgRffg

https://t.co/bGoEcpraCt",0.0,0.0,Negative
"RT @CliffMaloneyJr: Ukraine tried to lie the world into WWIII

Never forget this",0.0,0.0,Negative
RT @its_the_Dr: But we give 100 Billion dollars to Ukraine? https://t.co/RIrm8EdcHS,0.0,0.0,Negative
@Samizdat24 I used many different sources to reach an average number of systems at the start of the war and subtrac… https://t.co/9Av4f98UfU,0.116666667,0.5,Negative
"RT @NatashaBertrand: ""I have no doubt that it was not our missile"" that landed in Poland, Zelensky told reporters in Kyiv a short time ago.…",0.0,0.3,Negative
"RT @thatdayin1992: So, is NATO going to invoke Article 5 and attack Ukraine now? https://t.co/ZwKxzqNa8R",0.0,0.0,Negative
« Le CPC se joint au mouvement mondial des CNP et d’autres organismes de sport pour continuer à condamner les atroc… https://t.co/MJvhXSrntE,0.0,0.0,Negative
"Kann man diesem 🤡 bitte besseres Koks schicken, damit er von seinem Hallutrip runter kommt? Oder einen Rehaplatz an… https://t.co/RzUbwoYT2B",0.0,0.0,Negative
RT @lobs: Missile en Pologne : la Hongrie critique les propos de Zelensky https://t.co/BGoRTsXc0G https://t.co/02wCah7Jki,0.0,0.0,Negative
"RT @RealCandaceO: Ukraine is an intelligence operation full stop, hence the Operation Mockingbird level of support for Zelensky. 

Yesterda…",0.35,0.55,Negative
"RT @peterson__scott: “I am alive, my limbs are in place – so yes, I feel lucky…” 
Even as shells fall, #Ukraine’s deminers work to make the…",0.1,0.4,Negative
"RT @GuntherEagleman: Remember, RINO Mitch McConnell went to Ukraine… He is in on it too.",0.0,0.0,Negative
RT @_omarolivares: @TheShadeRoom @AP @GettyImages Ukraine said they needed more money Biden sait they should be grateful for the help they'…,0.5,0.5,Negative
@juergenreinhar2 (S+) Raketenschläge gegen Energieversorgung: Russland will die Ukrainer mürbe bomben… https://t.co/mob1fzxs57,0.0,0.0,Negative
9 Iranian drones and 12 #Russian rockets were shot down over #Mykolayiv region during 24 hours.,-0.077777778,0.144444444,Positive
"RT @SLThank4thefish: So, Ukraine (our ally) mistakenly fires missiles into Poland (a NATO member), publicly and repeatedly confidently blam…",0.25,0.45,Negative
"RT @TadeuszGiczan: The head of Belarus' Border Committee complained this morning about Ukraine's hostile actions: ""They have mined the bord…",-0.3,0.2,Positive
"RT @Blue_Sauron: Ukrainian BMP-2 (of the 72nd Mechanized Brigade) raining 30mm rounds on Russian targets in Pavlivka front, Donetsk Oblast.…",0.0,0.0,Negative
So we get to trigger article 5 on Ukraine right? https://t.co/nZt5aGTCH6,0.285714286,0.535714286,Negative
"RT @Ericdun19416783: Russian missile kills 2 people in Poland - murdering bastards

Ukraine missile kills 2 people in Poland - it was an ac…",0.0,0.0,Negative
RT @CitizenFreePres: MTG is calling an audit for every penny sent to Ukraine https://t.co/gOrDZCsXd4,0.0,0.0,Negative
"RT @bennyjohnson: UKRAINE tried to start WW3 yesterday when a UKRAINIAN missile struck a NATO country and killed innocent civilians.

Ukrai…",0.15,0.35,Negative
"RT @RonPaul: Did Ukraine Try To Lie Us Into WWIII? - today on the Liberty Report:
https://t.co/DuDCDIlCbg",0.0,0.0,Negative
"RT @DawitDigital: 14/25
The Tigray war has also largely been ignored as international attention has been fixed on Russia’s invasion of Ukra…",0.104761905,0.20952381,Negative
RT @maggenpie: @Crispyliver Melitopol is Ukraine ☺️ https://t.co/52Jlr9pscv,0.0,0.0,Negative
"Fled from occupied Kherson to Kyiv, where their building was bombed

#Ukraine https://t.co/ngeRTvw5DO",0.0,0.0,Negative
"@Reuters Swept up? Unless she's a streetsweeper in Ukraine dodging nissles and gunfire, I don't see it.",0.0,0.0,Negative
"RT @shop_wife: @Tex2_A Dems are so popular they had to launder tax $ through Ukraine to get campaign donations, good to know.",0.65,0.75,Negative
"RT @JackPosobiec: US officials now admit blast in Poland caused by stray missile fired by Ukraine

https://t.co/6fBF2ldG6j",0.0,0.0,Negative
"RT @r8dr4lfe75: Russian missile = WWIII
Ukraine missile = it was an accident",0.0,0.0,Negative
RT @mhmck: The Russian terrorist state is solely responsible for a massive missile attack on civilians and civilian infrastructure in Ukrai…,0.066666667,0.516666667,Negative
RT @ScottD25523876: @GReynols @VinceMa10859380 @Georgeking032 @1776Gretchen We didn't have any wars when he was president. He put North Kor…,0.0,0.0,Negative
"But on the other hand, Russia shot 100-something missiles at Ukraine, and it is very plausible the missiles were fr… https://t.co/Axqk37JW5u",0.2625,0.5125,Negative
"Singing in English not for everyone... But well, We all share our Solidarity with Ukraine https://t.co/ZPlUSLuQdH",0.0,0.0,Negative
"RT @RitterSuper: @Ikrem15 @ViaVega2 @BackAndAlive @igorlachenkov @DI_Ukraine @TarasChmut Ну давайте, поясніть чому саме ТАК потрібно збират…",0.0,0.0,Negative
"RT @NeilPHauer: Russia earlier this very week: ""we will not consider withdrawing from occupied Ukrainian territory."" 

How does anyone thin…",0.1,0.4,Negative
RT @4141steph: Just for the record if this $37.7B Ukraine aid request is granted our new total of aid to Ukraine during 2022 alone will be…,0.068181818,0.602272727,Negative
"RT @YvesPDB: Von der Leyen s'oppose à un cessez-le-feu: “Si l’Ukraine arrête de combattre, il n’y aura plus d’Ukraine” | Guerre en Ukraine…",0.0,0.0,Negative
"RT @tvlofficiel: [🎥Pol &amp; Eco] Le Système s'effondre !

@ODelamarche : Qui a autorisé Ursula von der Leyen à envoyer des milliards d'euros p…",-0.9375,1.0,Positive
"RT @f_philippot: - Zelensky dit que la Russie a attaqué la Pologne
- Même les Américains répondent que le missile vient d’Ukraine
- Zelensk…",0.0,0.0,Negative
#Meloni #CarlottaRossignoli #terzaguerramondiale #Piantedosi #orsini #barbie #Fuoridalcoro #LettaeCalenda #ukraine… https://t.co/P8XqN5nlFW,0.0,0.0,Negative
RT @KimDotcom: Ukraine executed the false flag attack on Poland so poorly that there was no chance to blame Russia without losing all credi…,-0.4,0.6,Positive
RT @thomas_wiegold: Im @DLF erklärt gerade @jana_puglierin sehr klug die Lage rund um die Ukraine. Nachhören wenn's online steht.,0.0,0.0,Negative
"Yah ditu dah ... untung aja masih ada Ukraine, kalau tidak - yah Eropa sudah dalam gegaman Russia, lihat aja Jerman… https://t.co/1cd3NEX6i4",0.0,0.0,Negative
"RT @KyivIndependent: ⚡️Pentagon chief: NASAMS intercept all Russian missiles in Ukraine. 

The U.S. Defense Secretary Lloyd Austin said tha…",0.0,0.0,Negative
"RT @NicolasMeilhan: Comme je ne suis pas expert en S-300 ni en OTAN, que se passe-t-il si la Pologne demande l'application de l'article 5 e…",0.0,0.0,Negative
"RT @WarMonitors: ⚡Russia did not offer any peace negotiations with Ukraine, ""they do not communicate with us"" - Volodymyr Zelenskyy

brothe…",0.0,0.0,Negative
@EuromaidanPR It was a Russian missile come on Ukraine help nato tell the people the truth,0.0,0.0,Negative
"Russia-Ukraine War l How Putin’s Long-Range Artillery System BM-30 Smerch Stacks Up Against HIMARS
#NATO #Poland… https://t.co/fl9IuSArkV",0.0,0.0,Negative
"RT @RepMTG: I’m calling for an audit of all US aid and funding to Ukraine.

The American people deserve to know how their money is being sp…",0.0,0.0,Negative
"RT @wokest_boy: Liebe Weihnachtsfrau, hier meine Wunschliste. Ich war auch fast immer ein braver Junge. Danke 😇

1. Ukraine in Frieden
2. P…",0.2,0.6,Negative
@JDBakewell How about..too generous furlough pay outs ..which everyone seems to think was a gift and a war in the Ukraine.,0.0,0.0,Negative
"RT @THUotila: Finland to send Ukraine ""stuff that Ukraine needs"".",0.0,0.0,Negative
Russia Tried to Absorb a Ukrainian City. It Didn’t Work. https://t.co/e3jafFOigl,0.0,0.0,Negative
"RT @bennyjohnson: UKRAINE tried to start WW3 yesterday when a UKRAINIAN missile struck a NATO country and killed innocent civilians.

Ukrai…",0.15,0.35,Negative
"RT @macergifford: Ukraine update! 🇺🇦

Byeeeeeeee house! 🏠🚚🏠 https://t.co/w9PG4pgrHY",0.0,0.0,Negative
RT @haber_ehlibeyt: Şehit Edoardo Agnelli'nin (Mehdi) hayatı.. #SeyitRiza #اسطنبول #Ukraine #تقسيم #France #Russian https://t.co/mCNsPZhI2e,0.0,0.0,Negative
@MESTEVE05 @DrFranckClarot Il faut que L'OTAN déclenche l'article 5 car un pays de L'OTAN la Pologne a été attaqué… https://t.co/rPoCAdPFkr,0.0,0.0,Negative
"RT @paddymacc1: Surely they didn't think the welcome mat was going to be rolled out for them, and what was the purpose of the visit anyway,…",0.65,0.894444444,Negative
"RT @ByrneAvis: About time we switched of the money machine and stopped funding the Ukraine, Net Zero and the useless French.  This is obvio…",-0.166666667,0.066666667,Positive
@DmytroKuleba ukraine fired missiles at poland and blamed russia to instigate action from nato against russia.since… https://t.co/s7FwW63ESf,0.1,0.1,Negative
"We deserve to know! Audit Ukraine Now!
@TuckerCarlson 
@FoxNews https://t.co/7wwebgRVTX",0.0,0.0,Negative
"RT @AliciaandAlicia: 🇺🇦Kiev government humiliates and officially asks Jewish communities to hold prayer for ""defenders of Ukraine"" on Octob…",0.0,0.0,Negative
"RT @DonaldJTrumpJr: Since it was Ukraine's missile that hit our NATO ally Poland, can we at least stop spending billions to arm them now?",-0.3,0.4,Positive
@Nate_V5 @lesiavasylenko Maybe Article 4 for NATO enforced no fly zone in Western Ukraine?,-0.2,0.45,Positive
"“We need to provide Ukraine with everything they need to defend themselves,” says Sen. Ben Cardin (D) Maryland. 

P… https://t.co/V8TAZMXMZE",0.0,0.0,Negative
RT @bennyjohnson: Did Democrats get CAUGHT in massive MULTI-MILLION-dollar Ukraine laundering scheme?! Media SILENT https://t.co/Vt6hBYbmBX,0.0,0.55,Negative
"RT @ChristopherJM: Responding to Zelensky’s remarks tonight, a NATO country diplomat told me: “This is getting ridiculous. The Ukrainians a…",-0.333333333,1.0,Positive
RT @KimDotcom: Ukraine executed the false flag attack on Poland so poorly that there was no chance to blame Russia without losing all credi…,-0.4,0.6,Positive
@olivebasket06 Poutine dont l'armée se prend une trempe en Ukraine use de la méthode des lâches et des faibles: bom… https://t.co/kCcpZSLqfk,0.0,0.0,Negative
"RT @DorameGary: ""A Complete Accident,  the missile went off by itself"" says Ukraine Guy https://t.co/4LqLkkZYbn",0.1,0.4,Negative
"RT @KyivIndependent: ⚡️ CNN: Ukraine tells US, allies it attempted missile interception near Poland.

Ukraine informed the U.S. and its all…",0.1,0.4,Negative
