Tweet,polarity,subjectivity,Sentiment
RT @LvivTyler: What if the real negotiations were between Poland and Russia (to jointly annex Ukraine)? 😏,0.2,0.3,Negative
"RT @visegrad24: It does not matter to Germany whose missile fell in Poland - in any case it is Russia's fault because it attacked Ukraine,…",0.0,0.0,Negative
"RT @KyivIndependent: ⚡️Pentagon chief: NASAMS intercept all Russian missiles in Ukraine. 

The U.S. Defense Secretary Lloyd Austin said tha…",0.0,0.0,Negative
,,,
"RT @RonPaul: Did Ukraine Try To Lie Us Into WWIII? - today on the Liberty Report:
https://t.co/DuDCDIlCbg",0.0,0.0,Negative
"RT @bennyjohnson: UKRAINE tried to start WW3 yesterday when a UKRAINIAN missile struck a NATO country and killed innocent civilians.

Ukrai…",0.15,0.35,Negative
RT @DenesTorteli: ⚡️An excellent hit directly into the open engine and transmission compartment of the BMP-3 of the occupiers with the help…,0.366666667,0.633333333,Negative
@lifesabitch_2 The were no Russian rockets in that area at that time. It was just a stupid act by Ukraine.,-0.4,0.5,Positive
"RT @SwedishPM: Sweden is significantly increasing our support to Ukraine’s freedom, sovereignty and territorial integrity. Today we announc…",0.375,0.875,Negative
RT @GlasnostGone: Damming assessment of Putin's invasion of #Ukraine. US Joint Chiefs of Staff Chairman Gen. Mark Milley says “Russians fai…,0.0,0.0,Negative
RT @KimDotcom: If Ukraine doesn’t get reinforcements Russia will crush them this winter. The missile strike in Poland may be the entry even…,0.0,0.0,Negative
RT @MayraFlores2022: Not a penny more should be sent to Ukraine until a full detailed investigation and audit is done.,0.416666667,0.6,Negative
"RT @jakeshieldsajj: Ukraine shot missiles into Poland and tried blaming it on Russia 

Missiles supplied by our tax dollars",0.0,0.0,Negative
"RT @MarvinLara: Ukraine missles hit Poland? Just say it wasn't you 
#Ukraine #Poland #PolandMissileStrike https://t.co/hquGXfOqjw",0.0,0.0,Negative
@N76247476Man It’s getting out of hand now. I Tweeted last week that high officials from Ukraine are buying propert… https://t.co/Qf18kYC7km,0.08,0.303333333,Negative
RT @RoyalSegolene: #Ukraine  pdt des heures une fausse information sur la #Pologne a semé la peur et l’escalade des menaces. Il faut des sa…,0.0,0.0,Negative
"RT @ukrainiansquad: 🇺🇦Winter will be so cold, but Ukrainian soldiers will continue to fight for Ukraine and for the world. Tell them your s…",-0.6,1.0,Positive
Glory to Ukraine and its soldiers 🇺🇦 Death to the enemies🔥 #UkraineWar #Ukraine #UkraineUnderAttack #UkraineWar… https://t.co/RHOBmhEIun,0.0,0.0,Negative
"RT @DonaldJTrumpJr: Since it was Ukraine's missile that hit our NATO ally Poland, can we at least stop spending billions to arm them now?",-0.3,0.4,Positive
"RT @Flash_news_ua: The Chairman of the Joint Chiefs of Staff, General Mark Milley, said that Russia had failed ""every single"" goal in its w…",-0.173809524,0.338095238,Positive
RT @proadstudio: How dare anyone suggest #Russia shot missles at #Poland? #Putin would never do something so heinous! He only blows up hosp…,0.0,1.0,Negative
RT @ukrainiansquad: All Ukranians together for Ukraine❤️ https://t.co/zwHMgFKUCR,0.0,0.0,Negative
"RT @fengyunshe: 乌无人机炸毁距莫斯科190英里的油库？
俄罗斯军队发射90枚导弹袭击乌克兰数小时后，疑似乌克兰军用无人机袭击了距离莫斯科仅 190 英里的俄罗斯油库，该地距离乌克兰边境 146 英里，如果是乌克兰所为，这将是创纪录的攻击范围。https://t.…",0.0,0.0,Negative
"@denvarel @Irksome73 @ianbremmer Prior to NATO, Ukraine got their weapons from…. Russia.",0.0,0.0,Negative
RT @nytimesworld: Ukraine has become a testing ground for state-of-the-art weapons and information systems that Western political officials…,0.0,0.05,Negative
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
RT @RoyalSegolene: #Ukraine  pdt des heures une fausse information sur la #Pologne a semé la peur et l’escalade des menaces. Il faut des sa…,0.0,0.0,Negative
RT @JayinKyiv: Belarus complains that Ukraine has committed hostile actions by making it more difficult for Belarus to invade Ukraine.,0.0,0.75,Negative
"RT @DickDelingpole: Russia hits Poland with missile: Act of war. 
Ukraine hits Poland with missile: Meh, it could happen to anyone.",0.0,0.0,Negative
"RT @gchahal: WATCH: #BNNRussia Reports

Chechen leader Ramzan Kadyrov responds after learning that the SBU (Ukraine's Security Service) has…",0.0,0.0,Negative
RT @StKytti: @all_4_ukraine True HERO!!🇺🇦🇺🇦🇺🇦👏👏👏❤️,0.35,0.65,Negative
RT @AZgeopolitics: So now the West media and officials is pushing the rhetoric that if Russia didn't invade Ukraine missile would have not…,0.0,0.0,Negative
"@redeye20200 @ProjectLincoln I love that Stephanie Ruhle went with Ukraine coverage for her first segment, covering… https://t.co/HqLGL1sZMD",0.375,0.466666667,Negative
RT @CerfiaFR: 🇺🇸🇺🇦 FLASH | Un haut responsable américain déclare que l’#Ukraine a peu de chances de réussir à pousser la #Russie hors de so…,0.0,0.0,Negative
"@MechanicznaC @humanitarmakt @MriyaReport Ukraine had their chance in last December, January, March, then they ruin… https://t.co/2E8ZYYlk8H",0.0,0.066666667,Negative
"RT @ggreenwald: Don't worry: I'm sure these billions and weapons flying around DC and Ukraine are being meticulously accounted for.

That's…",0.5,0.888888889,Negative
"@Reuters Ukraine not nazi? 
https://t.co/N3gEyef8Xd",0.0,0.0,Negative
"RT @JackPosobiec: James LaPorta spread Biden disinformation that could have caused WW3 

We now know Ukraine fired these missiles, not Russ…",0.0,0.0,Negative
Ukraine : l'autorité d'occupation russe quitte Nova Kakhovka dans la région de Kherson https://t.co/cHP0Hesmxr,0.0,0.0,Negative
"RT @JamesBradleyCA: Ukraine bombed Poland and killed 2 people.

WITH AMERICAN WEAPONS.

If you voted Democrat or have the Ukrainian flag in…",-0.1,0.0,Positive
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
"Missile incident was Ukrainian ‘provocation’ – Polish politician - 
https://t.co/DphWhXAVAs -
Former Lublin council… https://t.co/phPcSjzA6S",0.0,0.0,Negative
@marcfriedrich7 Ich finde auch das jetzt Handlungsbedarf besteht. Wir sollten der Ukraine sofort keinerlei Unterstü… https://t.co/zcA1OwZhyP,0.0,0.0,Negative
"RT @SLThank4thefish: So, Ukraine (our ally) mistakenly fires missiles into Poland (a NATO member), publicly and repeatedly confidently blam…",0.25,0.45,Negative
"RT @bennyjohnson: UKRAINE tried to start WW3 yesterday when a UKRAINIAN missile struck a NATO country and killed innocent civilians.

Ukrai…",0.15,0.35,Negative
"RT @AZgeopolitics: also monitoring the air situation on the border of western Ukraine with their radars. At the same time, NATO reconnaissa…",0.0,0.0625,Negative
"RT @RepMTG: I’m calling for an audit of every single penny that has been sent to Ukraine.

This must be done as soon as possible for the Am…",-0.035714286,0.607142857,Positive
@RepMTG Pres Trump announces he’s running for POTUS in ‘24 and MT(not Greene) is spending her day playing up conspi… https://t.co/ME5Xn5zpqh,0.0,0.0,Negative
@MattWalshBlog More like Ukraine attacked Poland and NATO didnt invoke article 5 against Ukraine.,0.5,0.5,Negative
"RT @hshLauraJ: Things are looking dangerous in Russia, Ukraine and Poland. I’m taking precautions. https://t.co/IMPgSZbhEj",-0.6,0.9,Positive
"RT @RepMTG: I’m calling for an audit of every single penny that has been sent to Ukraine.

This must be done as soon as possible for the Am…",-0.035714286,0.607142857,Positive
RT @KimDotcom: I have taken a lot of heat for calling out the US proxy war in Ukraine and for educating you about the real reasons for this…,0.2,0.3,Negative
RT @Circonscripti18: 💥FLASH #Donbass 🇷🇺 Pendant que @BFMTV @LCI fantasment sur la mise en scène du missile S-300 lancé par #Kyiv #OTAN en #…,0.0,0.0,Negative
@RussianEmbassy @Telegraph @mfa_russia @rusemb_pl @BBCWorld @REESOxford @guardian @SkyNews @standardnews… https://t.co/fZ4Ra2DKFX,0.0,0.0,Negative
"Despite indications that Russia did not fire the missile that caused a deadly explosion in Poland on Tuesday, Presi… https://t.co/gjChgKQjtj",-0.2,0.4,Positive
"RT @RepMTG: I’m calling for an audit of every single penny that has been sent to Ukraine.

This must be done as soon as possible for the Am…",-0.035714286,0.607142857,Positive
@MESTEVE05 @DrFranckClarot Il faut que L'OTAN déclenche l'article 5 car un pays de L'OTAN la Pologne a été attaqué… https://t.co/rPoCAdPFkr,0.0,0.0,Negative
"RT @RepMTG: I’m calling for an audit of all US aid and funding to Ukraine.

The American people deserve to know how their money is being sp…",0.0,0.0,Negative
RT @blackintheempir: Ukraine is not a NATO member and they bombed Poland,0.0,0.0,Negative
@KyivIndependent not sure why ukraine changed its enemy focus from russian army to polish tractors,-0.125,0.444444444,Positive
"RT @WarMonitor3: Snowing in Kyiv 

Winter is here.

A cold and brutal one to come in Ukraine.",-0.7375,1.0,Positive
RT @michaeldweiss: Predicting the trajectory and pacing of this war has not been America's strong suit. Providing security assistance to le…,0.433333333,0.733333333,Negative
RT @tomselliott: Defense Department Records Reveal U.S. Funding of Anthrax Laboratory Activities in Ukraine - https://t.co/dAcEoGiCKD,0.0,0.0,Negative
@IAPonomarenko What's your reaction now when it turned out Ukraine did it,0.0,0.0,Negative
RT @UmlandAndreas: https://t.co/jJMGEpdEn2,0.0,0.0,Negative
"RT @ggreenwald: If we project out to a year, that would be $120 billion each year to fuel the US proxy war in Ukraine.

That's roughly 1/8…",-0.1,0.4,Positive
"@JennaEllisEsq Democrats laundered ""Defense Spending"" in the US backed war in Ukraine. Money is funneled back to De… https://t.co/n32DGuSj89",0.0,0.0,Negative
,,,
"RT @NOELreports: Air defense systems provided by the US and allied countries help Ukraine protect the civilian population, and the American…",0.0,0.0,Negative
"@amnesty Hey @amnesty @AgnesCallamard

You took pleasure in criticizing Ukraine for the fact that its troops move f… https://t.co/ejq5mNchbX",0.0,0.0,Negative
RT @RoyalSegolene: #Ukraine  pdt des heures une fausse information sur la #Pologne a semé la peur et l’escalade des menaces. Il faut des sa…,0.0,0.0,Negative
"RT @Flash_news_ua: ⚡️""It doesn't matter to Germany whose missile fell in Poland, in any case it is Russia's fault because it attacked Ukrai…",0.0,0.0,Negative
"@RealCandaceO Alternatively, if people find researching the history difficult, they're more than welcome to my thre… https://t.co/EPztk6OJM1",0.266666667,0.8,Negative
"Wie unwahrscheinlich ist es, dass die Ukraine die Raketen auf NATO -Gebiet selbst und mit Vorsatz abgeschossen hat… https://t.co/jSHVRww07c",0.0,0.0,Negative
@AllenEpic21c It seems to me that Russia and Ukraine are #1 and #1(a) on the list bad actors.,-0.7,0.666666667,Positive
"PRINCE CHARM1NG STELL
Brownies
Venerdì 18
Bundestagswahl
Qatar
#Aぇヤンタン
Raab
NASA
Bolloré
Kiev
ocidente
Ukraine
Euge… https://t.co/E8GYZoscc4",0.0,0.0,Negative
"@KimDotcom I didn't need educating, but I do owe you a huge thank you, because I believe you posted this extremely… https://t.co/l5I1reujPT",0.4,0.9,Negative
"RT @iamohitverma786: Situation right now 🤣
#WWIII #NATO #Russia #Ukraine #Poland #Germany https://t.co/GuhIvMxLyK",0.285714286,0.535714286,Negative
"@Supupyabeer 😭
There was good reason for Putin to go into #Ukraine 
Even some of the Ukranian people are telling us… https://t.co/ZZvPKmcFjg",0.7,0.6,Negative
"RT @UPR_Asselineau: 🔥 FEU D'ARTIFICE
AVEC NOS IMPÔTS 
Vidéo prise en Ukraine aujourd'hui. Un drone suicide tactique russe Lancet (en🇷🇺 : Ла…",0.0,0.0,Negative
"RT @Faytuks: BREAKING: ""This is getting ridiculous. The Ukrainians are destroying [our] confidence in them. Nobody is blaming Ukraine and t…",-0.266666667,0.5,Positive
"RT @VentureCoinist: New show w/ @MaajidNawaz is live:

-FTX stole billions from crypto investors to fund Democrats
-Ties to SEC chair Gensl…",0.057575758,0.518181818,Negative
"@GeneralStaffUA Eng: On November 14, 2022, the Division of Security through Cooperation of the International Milita… https://t.co/ekNLogs24V",0.0,0.0,Negative
@juergenreinhar2 (S+) Raketenschläge gegen Energieversorgung: Russland will die Ukrainer mürbe bomben… https://t.co/C80TeJHjA9,0.0,0.0,Negative
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
"Not one mention of @BarackObama and Victoria Nuland’s role in overthrowing a legally elected, pro-Russian governmen… https://t.co/51Bda8ioQd",0.2,0.2,Negative
"RT @bennyjohnson: UKRAINE tried to start WW3 yesterday when a UKRAINIAN missile struck a NATO country and killed innocent civilians.

Ukrai…",0.15,0.35,Negative
RT @ChildrenUKR: This account is founded by #NAFOfellas worldwide as an effort to raise awareness about the children stolen from Ukraine.…,0.0,0.0,Negative
RT @michaeldweiss: Predicting the trajectory and pacing of this war has not been America's strong suit. Providing security assistance to le…,0.433333333,0.733333333,Negative
RT @ferryman4747: #PolandMissileStrike #Ukraine #FTXScandal https://t.co/yt7AW7n5jl,0.0,0.0,Negative
@Faytuks You’d think that this would be Hungary or turkey but the statement is weird destroying our confidence make… https://t.co/hTHUOLeXvz,-0.35,0.5,Positive
RT @JackPosobiec: Ukraine asked for a full-scale NATO intervention yesterday,0.0,0.0,Negative
"RT @UkraineNewsLive: ⚡🇺🇦💪The Ukrainian military finds such finds.
#Ukraine #RussiaIsATerroristState #UkraineWar #UkraineRussiaWar #Ukrainia…",-0.05,0.3,Positive
RT @MaxBlumenthal: Dave Chappelle tried to compensate for telling uncomfortable truths about the US political system and antisemitism by co…,-0.25,0.55,Positive
"RT @PalBint: Did I get this right: According to the collective West,  Ukraine shouldn’t have to put up with military aggression while Pales…",0.092857143,0.317857143,Negative
RT @KimDotcom: I have taken a lot of heat for calling out the US proxy war in Ukraine and for educating you about the real reasons for this…,0.2,0.3,Negative
RT @Gerhard99665234: @MGGA2021h Die Amis haben was sie wollten Soldaten in der Ukraine somit näher an Russland dran ! Also kein Grund auf P…,0.0,0.0,Negative
"RT @wokest_boy: Liebe Weihnachtsfrau, hier meine Wunschliste. Ich war auch fast immer ein braver Junge. Danke 😇

1. Ukraine in Frieden
2. P…",0.2,0.6,Negative
